vehicle_id,origin,destination
55820,11474,44926
55821,85310,98337
55822,94197,76175
55823,73120,51998
55824,75907,81631
55825,93017,92488
55826,11017,53455
55827,114169,53239
55828,24255,78610
55829,98082,97359
55830,30567,76294
55831,61613,31156
55832,95873,31764
55833,85426,50299
55834,32839,79841
55835,52937,89737
55836,34732,92067
55837,41344,44002
55838,9307,80432
55839,67359,46970
55840,36329,49098
55841,41864,72113
55842,31582,90150
55843,100167,45701
55844,99356,87128
55845,85370,95874
55846,59955,54464
55847,96976,93211
55848,45473,84666
55849,43511,53309
55850,80399,52723
55851,69750,90914
55852,87986,38269
55853,52234,81004
55854,20274,84480
55855,78869,71702
55856,52385,34481
55857,65127,76107
55858,87073,46853
55859,59965,49307
55860,37957,52718
55861,66271,39779
55862,25536,75871
55863,26300,72823
55864,46626,73509
55865,47030,53744
55866,64872,45555
55867,51470,74236
55868,83697,33501
55869,72343,86298
55870,28152,37539
55871,93997,45650
55872,44933,31743
55873,72343,48284
55874,31408,43550
55875,48166,43867
55876,63173,33855
55877,85912,91531
55878,44279,48199
55879,14429,45414
55880,88381,48663
55881,62816,49920
55882,55686,86326
55883,88110,51198
55884,52448,80407
55885,85876,37874
55886,12169,86553
55887,99031,32692
55888,97457,90155
55889,86899,41919
55890,10401,76551
55891,54804,88419
55892,45693,47586
55893,98853,81211
55894,47133,95812
55895,13112,47270
55896,44088,30452
55897,30479,80246
55898,30482,78908
55899,81099,86728
55900,34023,76439
55901,49261,39204
55902,88869,41505
55903,90041,98873
55904,44510,79704
55905,43182,52213
55906,52336,46762
55907,75442,46407
55908,17296,48173
55909,48633,83016
55910,48445,95832
55911,80722,40312
55912,78950,87064
55913,118351,73686
55914,56527,33405
55915,30224,52284
55916,44129,76263
55917,93066,51985
55918,25536,74925
55919,12120,94470
55920,9202,47308
55921,93969,91881
55922,38197,48556
55923,75091,49463
55924,14476,40616
55925,97739,42579
55926,53740,51555
55927,34886,35045
55928,51985,84968
55929,89381,81506
55930,97691,93211
55931,94211,38447
55932,112082,44740
55933,54286,74162
55934,88508,34269
55935,118719,73683
55936,42178,48167
55937,67413,47758
55938,52163,75819
55939,11103,75950
55940,85950,96235
55941,47580,37143
55942,72855,44414
55943,54474,35723
55944,79356,35959
55945,26548,39768
55946,56792,32692
55947,54754,96758
55948,27581,81598
55949,33922,75993
55950,43055,84964
55951,69589,81631
55952,116019,72869
55953,48191,49820
55954,85530,88320
55955,73120,47855
55956,96029,43783
55957,44435,32291
55958,55135,95937
55959,43291,53919
55960,78238,92663
55961,60495,72807
55962,39412,38921
55963,31905,96422
55964,68058,34638
55965,58547,78049
55966,54536,43163
55967,85877,96781
55968,83176,89759
55969,69884,96571
55970,48303,70683
55971,8879,97603
55972,94747,36318
55973,85771,41540
55974,53867,84617
55975,96662,38183
55976,87983,54556
55977,99828,31805
55978,86182,74771
55979,96558,93105
55980,75382,72824
55981,68026,72116
55982,42992,31423
55983,80949,52620
55984,91931,41288
55985,66700,75481
55986,42825,51870
55987,107397,90796
55988,84359,82457
55989,99511,85872
55990,50855,73710
55991,44417,39044
55992,41983,51749
55993,52331,51927
55994,83349,98025
55995,91458,78915
55996,23091,43935
55997,30584,37292
55998,84372,30453
55999,30579,81576
56000,72344,48663
56001,72739,33763
56002,79698,86923
56003,86273,94920
56004,84298,96467
56005,107216,90199
56006,86371,93644
56007,32348,74232
56008,85668,51636
56009,49259,72748
56010,66919,35638
56011,86230,41188
56012,86293,98101
56013,32562,40784
56014,43509,48303
56015,44451,91669
56016,47896,86299
56017,52614,44410
56018,14906,86220
56019,23632,88587
56020,87978,78836
56021,36386,81595
56022,75382,78450
56023,83804,75876
56024,38966,52302
56025,115850,36702
56026,119343,33528
56027,95257,92459
56028,96917,97509
56029,25466,97168
56030,50408,40528
56031,46320,42992
56032,117506,49375
56033,72682,44696
56034,52749,98655
56035,43491,39175
56036,42400,39720
56037,34815,38121
56038,24934,71084
56039,81111,97401
56040,53534,39031
56041,45796,81924
56042,90440,48783
56043,44223,37493
56044,48362,78531
56045,91441,86728
56046,92151,48568
56047,80391,39789
56048,79499,33474
56049,13655,71207
56050,97539,45149
56051,98101,30491
56052,7131,34585
56053,45188,87986
56054,65931,51636
56055,34960,63888
56056,86785,78483
56057,49850,72512
56058,30651,46964
56059,8940,93969
56060,44723,91426
56061,13619,31627
56062,80006,99469
56063,56234,35744
56064,46447,50634
56065,45864,38063
56066,27285,74547
56067,39500,30138
56068,68949,98363
56069,24834,51636
56070,99559,98305
56071,46616,52163
56072,67196,33766
56073,72448,99070
56074,53140,49934
56075,8741,98146
56076,53521,90859
56077,40378,71624
56078,97551,85216
56079,14239,54472
56080,53718,37151
56081,37112,33687
56082,48540,33528
56083,67388,53203
56084,41989,48191
56085,91879,32469
56086,33291,44398
56087,34981,92697
56088,40437,88586
56089,74870,96187
56090,53589,72424
56091,67188,96443
56092,119437,72422
56093,30533,74265
56094,115846,93974
56095,94032,39966
56096,103874,46895
56097,65954,76177
56098,61984,82032
56099,98351,74401
56100,72341,53053
56101,51121,88586
56102,52494,97551
56103,9784,89985
56104,44084,30127
56105,53787,48303
56106,64473,43478
56107,92357,82377
56108,72347,30635
56109,62912,74552
56110,118811,89744
56111,78747,50086
56112,96235,40378
56113,14239,50989
56114,53905,6840
56115,31998,73942
56116,84253,29986
56117,39292,81555
56118,35789,50510
56119,44849,35291
56120,81922,49539
56121,70267,38657
56122,66182,88969
56123,49692,99227
56124,65487,88418
56125,56527,44754
56126,83420,40386
56127,51600,44255
56128,38836,94978
56129,69794,52356
56130,45426,40491
56131,102092,79617
56132,87458,53480
56133,32923,40554
56134,45891,45893
56135,30236,33302
56136,40560,79139
56137,52294,78153
56138,88587,52158
56139,65348,51819
56140,46305,30818
56141,54491,48230
56142,98645,47754
56143,65156,52635
56144,91306,90349
56145,39220,98865
56146,47722,90806
56147,81111,76959
56148,95304,90895
56149,77829,70915
56150,94864,24613
56151,99143,34515
56152,48540,75141
56153,117729,73232
56154,45535,97525
56155,46924,80859
56156,54680,45436
56157,52568,32487
56158,49206,80177
56159,64149,33835
56160,52666,77268
56161,68203,78234
56162,7093,93941
56163,86921,40615
56164,29695,85745
56165,94711,51479
56166,34935,48229
56167,92587,50440
56168,69408,48063
56169,64148,48615
56170,11131,53540
56171,77281,72511
56172,105020,94726
56173,70670,60387
56174,6791,72503
56175,73981,30482
56176,78412,50128
56177,37792,84568
56178,117338,52356
56179,39209,92471
56180,8830,35982
56181,50083,53056
56182,117669,33729
56183,80644,54348
56184,78869,31432
56185,95525,32840
56186,88142,75382
56187,59836,84507
56188,53761,75596
56189,47546,74502
56190,53696,29978
56191,70273,36909
56192,93001,72754
56193,86707,91454
56194,11618,78869
56195,30200,76390
56196,33222,29995
56197,48724,93213
56198,39786,38234
56199,46056,73772
56200,117736,46797
56201,46331,45703
56202,40725,73202
56203,63127,79108
56204,69277,96235
56205,33490,77544
56206,36626,53881
56207,87347,44366
56208,80965,75871
56209,61976,37355
56210,39695,35252
56211,6846,39720
56212,51531,51643
56213,44656,72869
56214,115873,47272
56215,90046,74878
56216,97529,81698
56217,51084,41178
56218,10134,94578
56219,50558,71024
56220,93781,45621
56221,119902,30376
56222,53199,95181
56223,49023,86084
56224,90943,82451
56225,36624,81714
56226,7711,33829
56227,49825,44219
56228,92004,84521
56229,80081,52221
56230,96107,13467
56231,75783,46442
56232,54615,53541
56233,94025,46433
56234,25972,86018
56235,65456,78393
56236,41041,35461
56237,98500,93001
56238,93001,48211
56239,68665,88540
56240,50284,32999
56241,46029,43867
56242,87579,41099
56243,33618,85874
56244,63915,43218
56245,75085,72729
56246,69462,47031
56247,45227,50261
56248,95287,42570
56249,94765,75940
56250,46557,52270
56251,91312,49869
56252,51565,96516
56253,58913,53130
56254,37959,30366
56255,5200,49538
56256,26300,30804
56257,76936,98929
56258,55825,75975
56259,94806,53326
56260,46035,47120
56261,75796,44263
56262,82133,40340
56263,112901,32862
56264,51901,52311
56265,48540,90632
56266,50172,98316
56267,100788,46431
56268,1775,40000
56269,32609,42579
56270,84221,72989
56271,72348,72758
56272,78221,70617
56273,90285,45149
56274,51369,52264
56275,54443,87752
56276,42632,98740
56277,77293,35454
56278,67362,33397
56279,74707,29995
56280,35522,94470
56281,92172,95755
56282,74831,39201
56283,31706,92814
56284,77130,33399
56285,91883,34815
56286,68058,53088
56287,87713,40404
56288,45936,43211
56289,104121,37163
56290,95255,45608
56291,73999,84970
56292,91191,97405
56293,92060,30376
56294,70201,73063
56295,33779,51818
56296,49295,87943
56297,94870,86903
56298,45525,86734
56299,85715,46749
56300,91731,77394
56301,69879,37722
56302,80999,43935
56303,86870,89842
56304,29888,44632
56305,88754,84902
56306,68420,31739
56307,57783,43967
56308,96677,53907
56309,53589,79183
56310,23334,77333
56311,15851,43515
56312,91881,52425
56313,80844,96114
56314,81167,40580
56315,99513,33385
56316,99015,98678
56317,63173,54641
56318,52277,99227
56319,62809,37435
56320,44550,97603
56321,94008,32856
56322,16021,81629
56323,99285,80859
56324,93430,84505
56325,65125,53545
56326,23278,78950
56327,74603,96221
56328,96677,52702
56329,31160,84666
56330,97449,76199
56331,6785,29998
56332,85530,52449
56333,96980,72438
56334,74664,75490
56335,40932,81992
56336,91009,88587
56337,62486,46844
56338,50132,79451
56339,26865,39629
56340,77398,98252
56341,36617,52302
56342,86738,76541
56343,108322,76500
56344,88142,49059
56345,67294,71029
56346,98830,87170
56347,103309,80164
56348,97174,76740
56349,54552,75913
56350,96560,39516
56351,43927,51481
56352,43450,30124
56353,81112,38916
56354,59768,40381
56355,50180,99046
56356,75783,53036
56357,89363,47285
56358,65821,82441
56359,100088,86812
56360,6843,94724
56361,83602,51821
56362,96497,46535
56363,46797,40906
56364,87257,73742
56365,99250,82388
56366,49483,45714
56367,47548,50233
56368,44552,35980
56369,45939,39209
56370,91066,42919
56371,52922,48198
56372,34297,54472
56373,10760,52163
56374,96426,96516
56375,43851,93233
56376,76952,72785
56377,98055,89222
56378,96762,39756
56379,75765,72687
56380,36002,93584
56381,42337,77152
56382,62386,78966
56383,36639,96529
56384,52635,88545
56385,23551,93943
56386,25699,78977
56387,97070,39200
56388,49361,88455
56389,47111,30440
56390,51257,51836
56391,81148,87057
56392,47643,43935
56393,90519,36036
56394,99486,99382
56395,94457,53289
56396,87568,39424
56397,95723,30236
56398,100832,84949
56399,74177,71395
56400,83349,37169
56401,92110,51463
56402,38154,53595
56403,79880,96184
56404,54379,84968
56405,85142,47405
56406,81279,74836
56407,85224,39203
56408,94979,72359
56409,65233,30235
56410,77737,84515
56411,58466,84958
56412,48166,92460
56413,30769,84958
56414,83605,52635
56415,91882,42466
56416,43487,45432
56417,96440,81685
56418,71602,64867
56419,36484,47931
56420,57783,36132
56421,95115,80114
56422,36963,91367
56423,43714,52093
56424,33542,78428
56425,49279,89229
56426,49650,94143
56427,98685,79922
56428,75738,90037
56429,48370,43604
56430,19157,48218
56431,48265,78227
56432,98743,99491
56433,92234,78240
56434,82538,89268
56435,45341,97926
56436,51481,94008
56437,93780,34470
56438,36511,33854
56439,75871,43218
56440,44275,33080
56441,72855,85771
56442,28149,36689
56443,90046,53056
56444,91435,80252
56445,74638,72512
56446,10954,75577
56447,90916,78325
56448,51204,40529
56449,73729,35046
56450,94329,81629
56451,119014,75938
56452,39556,41838
56453,74102,96516
56454,85210,96548
56455,68339,34664
56456,94222,97509
56457,52006,40307
56458,89438,47247
56459,4503,37861
56460,112109,44121
56461,52942,44602
56462,44270,85807
56463,95086,31257
56464,51010,40333
56465,44510,80408
56466,91431,30134
56467,10891,30285
56468,54888,94869
56469,92152,54810
56470,53733,77766
56471,84131,54122
56472,65979,46861
56473,46811,48065
56474,95435,94045
56475,49055,83372
56476,45939,47963
56477,53900,30236
56478,85819,93963
56479,32662,77394
56480,41126,75867
56481,46505,75919
56482,80006,74647
56483,42140,94866
56484,79358,77023
56485,48828,30778
56486,98572,71511
56487,94530,70893
56488,90737,30899
56489,35790,91667
56490,43321,84906
56491,96583,76111
56492,72843,98387
56493,80404,54804
56494,107420,31428
56495,46176,36690
56496,75423,45918
56497,87046,94893
56498,103470,36591
56499,50611,97709
56500,92575,44359
56501,45339,54376
56502,77439,96818
56503,91158,70698
56504,82949,46945
56505,93243,53840
56506,31645,50798
56507,10252,86293
56508,26476,75495
56509,78883,85809
56510,69383,33392
56511,93781,89668
56512,69436,37039
56513,83496,87575
56514,99365,45706
56515,41414,49747
56516,43935,37297
56517,66358,92488
56518,71477,52959
56519,85715,39942
56520,77076,74367
56521,69944,84956
56522,36656,89981
56523,44275,82529
56524,39280,43098
56525,6980,53326
56526,75569,44345
56527,90713,95304
56528,94016,35959
56529,50242,37134
56530,88667,49645
56531,58699,95822
56532,48156,33673
56533,108322,33322
56534,52059,86326
56535,79282,88587
56536,32555,89859
56537,85877,53761
56538,39411,47111
56539,77462,38063
56540,64448,93969
56541,96828,90893
56542,36515,92780
56543,45098,32540
56544,62809,44551
56545,45710,31805
56546,93744,40349
56547,38043,74159
56548,100163,43749
56549,54285,46648
56550,48564,95417
56551,68928,73436
56552,47107,80032
56553,87918,93644
56554,52635,44458
56555,54922,50147
56556,98889,30376
56557,37383,88575
56558,15524,50442
56559,61785,74760
56560,47561,72442
56561,30228,33780
56562,79841,45436
56563,90101,50341
56564,82187,96290
56565,27178,49324
56566,43185,45707
56567,71403,90878
56568,45836,81731
56569,52616,64835
56570,38528,75368
56571,96529,31370
56572,65088,72022
56573,87057,33385
56574,30236,45530
56575,107320,76161
56576,82278,48634
56577,91654,90252
56578,34852,95679
56579,92643,96616
56580,84906,105466
56581,101651,31806
56582,75575,88391
56583,50581,47149
56584,33519,92804
56585,80889,44345
56586,45087,30378
56587,40215,86131
56588,88774,93005
56589,87984,79854
56590,87984,32784
56591,62399,54383
56592,101538,77401
56593,98388,37826
56594,44726,96574
56595,66324,98744
56596,84942,30452
56597,52439,52914
56598,46401,30376
56599,52157,40109
56600,85146,52311
56601,95010,33527
56602,88754,40253
56603,53545,98645
56604,98537,71271
56605,53193,47284
56606,96561,51474
56607,86896,78073
56608,54134,108329
56609,4958,35685
56610,31788,47841
56611,92471,39887
56612,63895,73819
56613,62622,50083
56614,57598,46769
56615,88619,48404
56616,48609,72881
56617,84758,91155
56618,49850,85793
56619,86881,75112
56620,29408,40680
56621,25507,35873
56622,47083,64345
56623,84241,35799
56624,24308,97001
56625,86836,95732
56626,47857,87271
56627,7093,52002
56628,27776,41843
56629,43927,51749
56630,77976,72344
56631,49259,52701
56632,76626,70825
56633,46788,52304
56634,68084,30303
56635,87057,33796
56636,27437,34170
56637,51154,84497
56638,69321,47772
56639,106549,97608
56640,85292,36884
56641,33408,88216
56642,92398,54384
56643,7711,51069
56644,88381,76135
56645,87925,91455
56646,86893,30376
56647,88639,35833
56649,39631,48304
56650,71029,47791
56651,81725,29993
56652,30491,39715
56653,76972,44816
56654,84712,54272
56655,76626,53708
56656,37806,88587
56657,30491,76998
56658,44590,50349
56659,95929,81769
56660,86115,97034
56661,30482,75192
56662,92598,30512
56663,96911,99307
56664,91326,91454
56665,79364,40614
56666,84688,94769
56667,90193,51705
56668,53139,44433
56669,76687,37081
56670,78221,45610
56671,51998,32687
56672,88985,50701
56673,82538,38063
56674,29293,53993
56675,50132,29998
56676,95378,41240
56677,72357,72625
56678,91441,71816
56679,67489,51091
56680,88587,90071
56681,54804,53344
56682,88001,45407
56683,98923,37391
56684,85769,85868
56685,26461,72870
56686,30379,97392
56687,94741,39695
56688,29298,74518
56689,52451,98701
56690,93036,73471
56691,91036,76592
56692,45087,46101
56693,46406,90319
56694,35923,42610
56695,88001,90533
56696,30491,45040
56697,68995,47143
56698,38978,33402
56699,75382,98623
56700,77163,54804
56701,53608,75491
56702,88728,41114
56703,33278,32188
56704,42311,48777
56705,98031,72824
56706,39411,75490
56707,26178,42932
56708,82538,46330
56709,97249,94724
56710,34850,47140
56711,65556,73787
56712,68415,44662
56713,86586,79704
56714,84246,31763
56715,54361,76002
56716,85496,38679
56717,72869,72886
56718,119726,91225
56719,79528,41188
56720,94209,42519
56721,44606,52572
56722,95662,38168
56723,53589,97178
56724,78004,92708
56725,98725,81354
56726,77745,48769
56727,7876,84970
56728,92747,53370
56729,94981,72346
56730,93401,86084
56731,80053,98305
56732,15043,95393
56733,74924,89779
56734,41627,46123
56735,96989,75950
56736,73331,93001
56737,55686,46292
56738,49360,93093
56739,94797,33321
56740,44157,52591
56741,98454,78923
56742,62955,75834
56743,58720,80241
56744,92093,74887
56745,34315,72438
56746,32842,37001
56747,13653,52419
56748,88508,41105
56749,83014,39031
56750,74663,54817
56751,43505,86025
56752,94239,34565
56753,36957,68012
56754,56530,75871
56755,82630,42992
56756,52095,72343
56757,91497,35361
56758,13826,95814
56759,31135,34910
56760,78812,88587
56761,87235,92475
56762,63861,85866
56763,99419,48303
56764,48923,96875
56765,91307,97038
56766,87984,37163
56767,94607,79356
56768,60650,77269
56769,38624,54337
56770,30236,86840
56771,85053,75819
56772,49295,31276
56773,31451,46856
56774,119385,33091
56775,87976,31192
56776,64872,89242
56777,40835,81601
56778,81111,81736
56779,75596,44630
56780,70022,32815
56781,40518,94684
56782,52103,35523
56783,66271,51292
56784,65229,72353
56785,46450,80783
56786,44227,47232
56787,55552,33918
56788,117806,78742
56789,56298,72353
56790,85984,37853
56791,78171,45483
56792,98627,45942
56793,86082,40432
56794,53455,98972
56795,56237,85800
56796,89379,52635
56797,56196,54474
56798,67724,46237
56799,47946,96535
56800,80999,49932
56801,32839,84707
56802,92173,85536
56803,41483,45323
56804,38104,48400
56805,88200,48045
56806,49372,52693
56807,97847,84906
56808,50122,49372
56809,42279,57181
56810,88587,78966
56811,77443,49456
56812,91256,97508
56813,80878,42828
56814,84117,70934
56815,52163,96571
56816,37671,47444
56817,32538,80179
56818,70987,110070
56819,82709,98534
56820,90632,78875
56821,15395,49554
56822,57214,31741
56823,86066,74493
56824,51202,50558
56825,49241,95082
56826,48641,35518
56827,50977,89981
56828,40462,53326
56829,34143,33103
56830,57795,48400
56831,80949,80859
56832,80409,47816
56833,46847,30200
56834,43927,82538
56835,96270,72855
56836,84688,94975
56837,61878,53621
56838,52537,46506
56839,52059,30236
56840,60903,75871
56841,67269,79704
56842,44552,49942
56843,14100,81328
56844,51263,31370
56845,94362,39411
56846,30567,80753
56847,27625,44773
56848,84192,40833
56849,85807,41094
56850,115673,87046
56851,98889,75316
56852,33885,68012
56853,44866,94579
56854,72141,98639
56855,7987,41093
56856,96560,40768
56857,97087,42516
56858,47722,78433
56859,91491,49495
56860,42913,35506
56861,25426,90454
56862,90581,84953
56863,54764,54676
56864,34800,80110
56865,95363,32692
56866,84891,82096
56867,85109,48221
56868,84158,54535
56869,91469,50115
56870,95239,73385
56871,94025,39175
56872,80055,54357
56873,92289,32851
56874,91363,47714
56875,78220,96033
56876,81619,75320
56877,65958,95938
56878,95916,90071
56879,1232,35348
56880,45093,72001
56881,9575,73393
56882,34783,72869
56883,7544,75106
56884,44754,79336
56885,38104,72842
56886,94592,95431
56887,39720,91492
56888,86266,98012
56889,57795,85318
56890,33676,47249
56891,26460,54760
56892,37996,36704
56893,48174,52457
56894,44122,28309
56895,88639,33837
56896,29558,32448
56897,72869,64636
56898,45893,98923
56899,94715,79849
56900,32384,78448
56901,44481,98146
56902,87859,44652
56903,48675,49096
56904,86508,53375
56905,91770,87427
56906,55680,35459
56907,58738,33406
56908,57598,74156
56909,108288,81294
56910,77494,94470
56911,11935,97380
56912,79886,39720
56913,56527,34977
56914,93885,47029
56915,27651,43218
56916,99513,35534
56917,94362,77524
56918,81244,79991
56919,76847,75550
56920,86739,31784
56921,86739,53733
56922,60528,30236
56923,94159,45409
56924,74377,71849
56925,37857,91375
56926,81178,32679
56927,84315,70348
56928,48120,52799
56929,95370,54269
56930,30795,87986
56931,85521,38168
56932,80878,33784
56933,28499,78334
56934,33774,92778
56935,13420,77977
56936,80726,74647
56937,65842,43935
56938,43303,39707
56939,29825,33384
56940,48994,34498
56941,81178,53098
56942,43051,50153
56943,47505,30359
56944,85521,90002
56945,52311,38188
56946,66273,52356
56947,6611,52221
56948,24884,75577
56949,42103,84512
56950,28414,87957
56951,79041,78647
56952,97092,77394
56953,42090,88418
56954,60889,51611
56955,89898,73502
56956,85432,47655
56957,54501,95440
56958,92245,88707
56959,49391,79427
56960,49823,37002
56961,67793,54804
56962,54922,50512
56963,77678,30359
56964,80914,43877
56965,50626,44410
56966,92453,42961
56967,37792,71931
56968,73219,79700
56969,63461,45942
56970,30291,52492
56971,81360,81655
56972,79761,81721
56973,76261,79846
56974,54504,72509
56975,84625,48159
56976,80878,95086
56977,92389,84968
56978,80389,88667
56979,30512,80245
56980,75825,31302
56981,61095,95423
56982,38997,74319
56983,80965,80394
56984,66011,74799
56985,45293,75871
56986,94362,44268
56987,47802,79432
56988,84999,77331
56989,32538,74183
56990,91009,98865
56991,38812,32823
56992,23604,76077
56993,65127,80729
56994,54130,75497
56995,89278,30220
56996,39330,95178
56997,84891,70811
56998,84297,30606
56999,115809,71360
57000,85807,84156
57001,96189,50121
57002,60585,80541
57003,44227,70934
57004,23550,41288
57005,72860,48969
57006,35548,36031
57007,84868,43509
57008,37815,34986
57009,73811,112109
57010,92070,32862
57011,98883,49227
57012,67362,88972
57013,59207,30784
57014,84063,42911
57015,85715,80826
57016,35935,95952
57017,52134,72661
57018,86106,66686
57019,81113,48052
57020,95239,46523
57021,88229,71889
57022,72343,80472
57023,80990,30127
57024,98623,77974
57025,64126,73709
57026,46730,74098
57027,90502,75493
57028,80975,92978
57029,30490,39205
57030,89094,54508
57031,26703,50185
57032,32660,40299
57033,54902,91013
57034,87414,98889
57035,43027,43321
57036,77490,39685
57037,30577,30359
57038,65491,48568
57039,81280,52488
57040,41277,88587
57041,94741,48411
57042,84371,84480
57043,8989,89268
57044,72496,44243
57045,47048,71706
57046,97958,98764
57047,48900,80877
57048,67874,97603
57049,119133,84136
57050,77000,43823
57051,32815,8814
57052,107292,47270
57053,65500,91377
57054,81031,54500
57055,85496,43182
57056,32508,39786
57057,24953,77544
57058,26017,93233
57059,30513,84679
57060,75200,72881
57061,88682,51324
57062,29223,90241
57063,97747,92663
57064,44057,53285
57065,35676,40361
57066,50095,33346
57067,63700,70887
57068,95758,38183
57069,25791,34579
57070,6931,30681
57071,30129,48500
57072,1365,83965
57073,55680,44633
57074,49789,75932
57075,47112,82498
57076,63127,92814
57077,100855,32031
57078,68980,48105
57079,65755,97546
57080,79507,43605
57081,50083,78824
57082,59691,75153
57083,94908,45115
57084,85807,96235
57085,49400,98500
57086,40637,88418
57087,107152,99227
57088,32348,97313
57089,90448,102745
57090,52347,80775
57091,41989,40769
57092,99255,35048
57093,116603,47035
57094,15435,79807
57095,82453,88916
57096,97816,72241
57097,96712,98625
57098,81021,54810
57099,30376,30491
57100,82711,96529
57101,31938,72854
57102,76745,89620
57103,51917,81628
57104,25285,39724
57105,81347,78275
57106,88587,44900
57107,68675,38006
57108,94558,74953
57109,79520,90895
57110,32270,45904
57111,68102,96191
57112,11524,31326
57113,39749,94528
57114,91458,99469
57115,98351,45942
57116,30579,45149
57117,89605,44369
57118,45000,33852
57119,79889,91858
57120,36707,72106
57121,69099,80604
57122,49433,30128
57123,52356,72419
57124,76947,44612
57125,70204,98444
57126,83735,36422
57127,7781,45615
57128,55627,37000
57129,39285,89739
57130,57598,72881
57131,106655,79858
57132,76867,40430
57133,96290,70934
57134,80878,46351
57135,27412,48540
57136,96772,34165
57137,67721,84879
57138,30224,72368
57139,68084,53336
57140,76829,44646
57141,71230,79952
57142,75738,91445
57143,53719,88577
57144,88409,71347
57145,22715,96107
57146,91561,92666
57147,118574,71312
57148,14429,88577
57149,45000,78416
57150,38515,32184
57151,74878,39664
57152,55752,48195
57153,50334,92772
57154,29999,80189
57155,93211,99031
57156,92178,49993
57157,32868,40081
57158,12867,84512
57159,28990,96191
57160,99239,45087
57161,88177,96364
57162,63042,93213
57163,51073,93213
57164,96290,53053
57165,26177,70814
57166,78526,53730
57167,6906,94465
57168,99710,30129
57169,97794,94362
57170,48981,89751
57171,93363,72100
57172,78465,95874
57173,77800,89049
57174,77976,78916
57175,52272,33315
57176,80859,94722
57177,85147,74702
57178,44178,42910
57179,96290,96553
57180,116278,42987
57181,98883,98302
57182,100728,48303
57183,80592,71414
57184,60559,98100
57185,60688,96189
57186,47111,30165
57187,50989,63806
57188,95171,97178
57189,34981,39203
57190,55862,92810
57191,7808,88586
57192,88025,38243
57193,95750,39135
57194,78221,89859
57195,75740,90016
57196,52947,84968
57197,99716,34986
57198,31796,45224
57199,93996,77746
57200,84758,57123
57201,31915,30423
57202,94148,96832
57203,49214,75704
57204,95571,44435
57205,66255,72882
57206,55695,78525
57207,92910,92072
57208,89172,35401
57209,44082,95431
57210,94686,96184
57211,67945,90813
57212,47112,43051
57213,67875,37660
57214,89876,35229
57215,60466,51603
57216,44454,70654
57217,96440,97049
57218,43608,79089
57219,88101,50806
57220,86344,30642
57221,10945,32538
57222,57340,73796
57223,87863,47668
57224,91283,29986
57225,79951,7958
57226,28381,72772
57227,87984,76057
57228,42339,76916
57229,35896,41284
57230,80480,77394
57231,53515,45407
57232,95204,50083
57233,97343,31300
57234,85817,32205
57235,41917,57172
57236,89752,30236
57237,54891,71783
57238,85530,84838
57239,63536,75529
57240,14331,71739
57241,97676,50261
57242,85520,42516
57243,43927,40081
57244,96266,74304
57246,42801,76135
57247,65367,72881
57248,76644,75382
57249,53943,97174
57250,95837,46924
57251,60556,90448
57252,42913,98988
57253,11540,50185
57254,94728,52339
57255,42680,73382
57256,31888,94705
57257,13476,47396
57258,42856,75871
57259,97538,47471
57260,54889,39629
57261,106774,37861
57262,36920,42965
57263,51722,31966
57264,52712,53592
57265,49499,39858
57266,88639,47095
57267,66254,41704
57268,42019,48225
57269,80728,75988
57270,47522,84891
57271,45229,37163
57272,118425,43749
57273,64135,51112
57274,30491,98820
57275,78950,85723
57276,99622,52046
57277,52046,34799
57278,71029,72842
57279,34117,93066
57280,119844,75509
57281,35620,49606
57282,77976,48227
57283,119761,84726
57284,27304,78961
57285,69020,47266
57286,80479,53435
57287,30490,78446
57288,58181,72513
57289,75871,53055
57290,89242,86577
57291,55602,96840
57292,68928,36965
57293,49495,84376
57294,87103,76359
57295,58609,94722
57296,87623,78221
57297,12128,35316
57298,59375,76304
57299,88189,32789
57300,62902,33531
57301,96005,46924
57302,71515,33113
57303,68940,92489
57304,43372,36714
57305,92063,43197
57306,57801,71763
57307,40561,92801
57308,51847,30376
57309,7064,36313
57310,36046,43041
57311,84013,92711
57312,113751,35520
57313,92055,91517
57314,74237,46035
57315,60587,51554
57316,71029,51980
57317,30490,94015
57318,43608,47397
57319,53285,70931
57320,28621,30708
57321,62019,53999
57322,84396,72873
57323,79957,75015
57324,62765,32865
57325,62768,47444
57326,96409,67320
57327,81702,34725
57328,46951,54804
57329,53193,73269
57330,1840,96561
57331,30491,47373
57332,54880,30617
57333,32535,82136
57334,92289,98623
57335,79704,48841
57336,33147,75943
57337,54236,77204
57338,102106,50283
57339,88201,72199
57340,55282,93969
57341,39099,74085
57342,45270,51121
57343,119343,48552
57344,38552,82388
57345,51424,72590
57346,43509,74665
57347,88505,37082
57348,44157,71800
57349,116561,72869
57350,36534,97999
57351,44006,49602
57352,83617,79922
57353,35011,36908
57354,94278,75907
57355,33577,80859
57356,85451,30236
57357,38581,95010
57358,95671,81211
57359,34783,43967
57360,87980,74377
57361,68037,50083
57362,44113,67156
57363,11958,99345
57364,97726,45287
57365,85109,80765
57366,66461,48568
57367,39781,54726
57368,30491,45862
57369,54544,89224
57370,46760,42715
57371,34966,81461
57372,88858,88545
57373,80729,49010
57374,85526,81626
57375,45296,30647
